연도,월,행정구역구분명,행정구역명,총 인구수,0~9세,10~19세,20~29세,30~39세,40~49세,50~59세,60~69세,70~79세,80~89세,90~99세,100세 이상,총 인구수 (남),0~9세 (남),10~19세 (남),20~29세 (남),30~39세 (남),40~49세 (남),50~59세 (남),60~69세 (남),70~79세 (남),80~89세 (남),90~99세 (남),100세 이상 (남),총 인구수 (여),0~9세 (여),10~19세 (여),20~29세 (여),30~39세 (여),40~49세 (여),50~59세 (여),60~69세 (여),70~79세 (여),80~89세 (여),90~99세 (여),100세 이상 (여)
2017,11,읍면동,경기도 부천시 상2동,31795,3883,4308,4326,5175,6039,4928,1908,807,358,61,2,15560,1951,2234,2183,2403,2833,2533,974,332,106,10,1,16235,1932,2074,2143,2772,3206,2395,934,475,252,51,1
2017,11,읍면동,경기도 부천시 상3동,33152,3199,4798,5097,3998,6640,6161,2049,788,361,61,0,16498,1639,2444,2713,1800,3067,3254,1135,345,91,10,0,16654,1560,2354,2384,2198,3573,2907,914,443,270,51,0
2017,11,읍면동,경기도 부천시 상동,20064,1247,2028,3330,2588,3106,3948,2250,1042,444,74,7,9977,648,1097,1702,1280,1517,1927,1194,451,142,16,3,10087,599,931,1628,1308,1589,2021,1056,591,302,58,4
2017,11,읍면동,경기도 부천시 성곡동,44040,3108,4874,6637,5472,7588,8618,4409,2244,954,126,10,22165,1606,2489,3534,2834,3808,4368,2261,949,287,27,2,21875,1502,2385,3103,2638,3780,4250,2148,1295,667,99,8
2017,11,읍면동,경기도 부천시 소사동,9094,510,474,1181,1373,1304,1724,1417,791,258,56,6,4446,285,236,612,745,681,803,644,354,74,12,0,4648,225,238,569,628,623,921,773,437,184,44,6
2017,11,읍면동,경기도 부천시 소사본3동,32832,2713,3440,4641,4671,5143,6144,3809,1530,632,100,9,16124,1348,1721,2458,2334,2495,2962,1881,718,186,21,0,16708,1365,1719,2183,2337,2648,3182,1928,812,446,79,9
2017,11,읍면동,경기도 부천시 소사본동,25853,1670,1845,3979,3871,3738,4941,3438,1655,604,103,9,12991,850,933,2077,2118,1921,2401,1686,778,196,28,3,12862,820,912,1902,1753,1817,2540,1752,877,408,75,6
2017,11,읍면동,경기도 부천시 송내1동,23884,1888,2087,3669,3808,3627,4313,2790,1186,446,65,5,11815,964,1103,1904,1949,1773,2024,1401,529,157,10,1,12069,924,984,1765,1859,1854,2289,1389,657,289,55,4
2017,11,읍면동,경기도 부천시 송내2동,28140,2427,2849,4169,4302,4729,4904,2885,1281,532,57,5,13936,1236,1531,2151,2170,2353,2310,1412,592,160,19,2,14204,1191,1318,2018,2132,2376,2594,1473,689,372,38,3
2017,11,읍면동,경기도 부천시 신흥동,19481,1201,1690,3024,2677,3329,4074,2139,947,336,53,11,10480,660,921,1662,1498,1856,2227,1144,398,104,9,1,9001,541,769,1362,1179,1473,1847,995,549,232,44,10
2017,11,읍면동,경기도 부천시 심곡1동,13379,768,968,2065,2364,2136,2435,1587,733,286,34,3,6930,407,506,1076,1351,1120,1231,762,371,94,11,1,6449,361,462,989,1013,1016,1204,825,362,192,23,2
2017,11,읍면동,경기도 부천시 심곡2동,18683,959,1071,3336,3740,3087,3074,2032,967,366,43,8,9694,480,519,1625,2107,1752,1610,1000,463,126,11,1,8989,479,552,1711,1633,1335,1464,1032,504,240,32,7
2017,11,읍면동,경기도 부천시 심곡3동,13559,868,1230,2134,1985,2244,2700,1493,644,228,23,10,6939,452,648,1136,1098,1161,1354,737,267,76,7,3,6620,416,582,998,887,1083,1346,756,377,152,16,7
2017,11,읍면동,경기도 부천시 심곡본1동,18391,1015,1426,2721,2750,2906,3531,2360,1177,444,52,9,9223,518,714,1426,1520,1500,1701,1141,531,161,8,3,9168,497,712,1295,1230,1406,1830,1219,646,283,44,6
2017,11,읍면동,경기도 부천시 심곡본동,17796,1084,1356,2495,2712,2824,3134,2382,1293,446,66,4,8844,582,717,1286,1444,1447,1468,1131,604,152,12,1,8952,502,639,1209,1268,1377,1666,1251,689,294,54,3
2017,11,읍면동,경기도 부천시 약대동,19611,1932,1793,2982,3382,3168,3633,1763,667,251,33,7,9892,996,920,1569,1726,1593,1778,919,305,74,9,3,9719,936,873,1413,1656,1575,1855,844,362,177,24,4
2017,11,읍면동,경기도 부천시 역곡1동,19411,1777,1776,2448,3186,3196,3166,2255,1089,456,56,6,9612,901,892,1246,1590,1697,1510,1113,501,147,15,0,9799,876,884,1202,1596,1499,1656,1142,588,309,41,6
2017,11,읍면동,경기도 부천시 역곡2동,20081,1720,1657,2950,3490,3268,3220,2205,1074,421,66,10,9871,865,841,1549,1743,1687,1522,1022,467,157,16,2,10210,855,816,1401,1747,1581,1698,1183,607,264,50,8
2017,11,읍면동,경기도 부천시 역곡3동,24399,1771,1966,3397,3888,3897,4184,2958,1608,643,78,9,12026,901,995,1751,2049,1987,1994,1392,715,216,23,3,12373,870,971,1646,1839,1910,2190,1566,893,427,55,6
2017,11,읍면동,경기도 부천시 오정동,23175,2085,2218,3317,3703,3777,4178,2461,992,393,46,5,12043,1100,1217,1773,2023,1992,2096,1266,447,116,12,1,11132,985,1001,1544,1680,1785,2082,1195,545,277,34,4
2017,11,읍면동,경기도 부천시 원미1동,17896,1221,1671,2678,2509,2926,3476,2103,927,328,51,6,9146,637,900,1435,1337,1517,1725,1049,413,114,16,3,8750,584,771,1243,1172,1409,1751,1054,514,214,35,3
2017,11,읍면동,경기도 부천시 원미2동,13809,884,1111,1975,1868,2161,2763,1839,858,315,32,3,6955,454,541,1041,1017,1116,1373,898,402,104,9,0,6854,430,570,934,851,1045,1390,941,456,211,23,3
2017,11,읍면동,경기도 부천시 원종1동,24118,1649,2365,3692,3222,3966,4737,2626,1277,517,64,3,12156,855,1223,1962,1723,1953,2365,1344,552,162,16,1,11962,794,1142,1730,1499,2013,2372,1282,725,355,48,2
2017,11,읍면동,경기도 부천시 원종2동,24180,1709,2709,3835,3117,4400,4601,2061,1167,518,61,2,12074,878,1400,1985,1625,2204,2337,1049,446,140,10,0,12106,831,1309,1850,1492,2196,2264,1012,721,378,51,2
2017,11,읍면동,경기도 부천시 중1동,35356,2970,3577,5770,6407,6233,5970,2801,1034,523,69,2,17156,1535,1808,2774,3107,2972,2828,1507,458,149,18,0,18200,1435,1769,2996,3300,3261,3142,1294,576,374,51,2
2017,11,읍면동,경기도 부천시 중2동,33396,2754,3574,5336,5039,5244,6223,3387,1190,559,89,1,16353,1463,1833,2705,2455,2457,2888,1816,555,160,21,0,17043,1291,1741,2631,2584,2787,3335,1571,635,399,68,1
2017,11,읍면동,경기도 부천시 중3동,25504,2284,2538,3774,4390,3977,4525,2307,1099,550,60,0,12235,1142,1273,1868,2154,1865,2169,1132,482,139,11,0,13269,1142,1265,1906,2236,2112,2356,1175,617,411,49,0
2017,11,읍면동,경기도 부천시 중4동,20180,1752,1971,2954,3725,3291,3391,1822,826,383,62,3,9599,882,1003,1429,1862,1498,1614,850,341,109,11,0,10581,870,968,1525,1863,1793,1777,972,485,274,51,3
2017,11,읍면동,경기도 부천시 중동,24895,2182,2502,3871,3468,4221,4663,2461,1029,437,54,7,12216,1090,1319,1943,1696,2093,2240,1227,469,130,8,1,12679,1092,1183,1928,1772,2128,2423,1234,560,307,46,6
2017,11,읍면동,경기도 부천시 춘의동,15436,1117,1218,2206,2693,2302,2889,1766,862,341,40,2,7782,596,625,1138,1459,1204,1461,843,364,86,5,1,7654,521,593,1068,1234,1098,1428,923,498,255,35,1
2017,11,시군,경기도 성남시 ,968014,80524,100167,136097,150913,171278,156406,95797,52504,20662,3268,398,479520,41385,51583,69346,75701,84981,78191,46710,23585,7157,787,94,488494,39139,48584,66751,75212,86297,78215,49087,28919,13505,2481,304
2017,11,구,경기도 성남시 분당구 ,500566,45943,59700,69520,77724,93911,74789,41993,23902,11203,1811,70,242618,23589,30741,34506,36998,44087,37034,20441,10730,4029,453,10,257948,22354,28959,35014,40726,49824,37755,21552,13172,7174,1358,60
2017,11,읍면동,경기도 성남시 분당구 구미1동,18580,1482,2037,2946,2935,3354,2958,1496,871,436,64,1,8993,773,1054,1427,1422,1571,1449,740,368,175,13,1,9587,709,983,1519,1513,1783,1509,756,503,261,51,0
2017,11,읍면동,경기도 성남시 분당구 구미동,33064,2600,3363,4665,5066,5804,5214,3048,2019,1085,189,11,15983,1327,1726,2350,2469,2711,2584,1452,896,419,49,0,17081,1273,1637,2315,2597,3093,2630,1596,1123,666,140,11
2017,11,읍면동,경기도 성남시 분당구 금곡동,30130,2303,2836,4375,5055,4921,4648,3041,1856,956,135,4,14231,1167,1442,2103,2408,2322,2195,1451,786,325,32,0,15899,1136,1394,2272,2647,2599,2453,1590,1070,631,103,4
2017,11,읍면동,경기도 성남시 분당구 백현동,29294,3903,3519,3835,4927,5158,4382,2109,962,440,56,3,14234,2018,1842,1860,2276,2453,2172,1007,455,133,17,1,15060,1885,1677,1975,2651,2705,2210,1102,507,307,39,2
2017,11,읍면동,경기도 성남시 분당구 분당동,27914,2386,3411,4148,4006,5343,4205,2413,1292,605,101,4,13614,1221,1780,2076,1920,2516,2027,1198,610,236,29,1,14300,1165,1631,2072,2086,2827,2178,1215,682,369,72,3
2017,11,읍면동,경기도 성남시 분당구 삼평동,25533,3211,3290,3119,3840,5029,3789,1920,931,354,46,4,12432,1653,1675,1563,1757,2427,1873,945,421,108,9,1,13101,1558,1615,1556,2083,2602,1916,975,510,246,37,3
2017,11,읍면동,경기도 성남시 분당구 서현1동,32709,2788,4518,4640,4601,6677,4659,2358,1550,785,130,3,15798,1439,2335,2280,2100,3088,2390,1154,668,315,29,0,16911,1349,2183,2360,2501,3589,2269,1204,882,470,101,3
2017,11,읍면동,경기도 성남시 분당구 서현2동,19603,1628,2660,3029,2474,3770,3295,1534,754,395,61,3,9600,852,1371,1581,1182,1680,1657,781,348,135,12,1,10003,776,1289,1448,1292,2090,1638,753,406,260,49,2
2017,11,읍면동,경기도 성남시 분당구 수내1동,18138,1307,2472,2362,2668,3898,2488,1316,948,593,81,5,8691,669,1310,1178,1211,1758,1304,586,408,240,27,0,9447,638,1162,1184,1457,2140,1184,730,540,353,54,5
2017,11,읍면동,경기도 성남시 분당구 수내2동,10940,1137,2078,1085,975,2795,1388,751,456,231,43,1,5316,569,1037,583,402,1303,766,358,203,80,15,0,5624,568,1041,502,573,1492,622,393,253,151,28,1
2017,11,읍면동,경기도 성남시 분당구 수내3동,14967,1203,2652,2036,1778,3604,2081,922,463,189,38,1,7431,621,1394,1040,860,1683,1091,453,222,52,15,0,7536,582,1258,996,918,1921,990,469,241,137,23,1
2017,11,읍면동,경기도 성남시 분당구 야탑1동,18269,1547,1515,2904,3202,2932,2834,1912,985,358,78,2,8936,753,780,1478,1556,1454,1331,958,467,137,22,0,9333,794,735,1426,1646,1478,1503,954,518,221,56,2
2017,11,읍면동,경기도 성남시 분당구 야탑2동,17565,1383,1967,2416,2443,2963,2726,1985,1140,472,67,3,8409,699,1015,1204,1127,1361,1296,978,547,167,15,0,9156,684,952,1212,1316,1602,1430,1007,593,305,52,3
2017,11,읍면동,경기도 성남시 분당구 야탑3동,31232,2736,2692,4615,6104,4902,4923,2992,1540,615,107,6,15380,1402,1354,2386,3251,2399,2301,1454,645,170,17,1,15852,1334,1338,2229,2853,2503,2622,1538,895,445,90,5
2017,11,읍면동,경기도 성남시 분당구 운중동,20885,2359,2318,2581,3137,3995,3368,1972,747,336,72,0,10200,1186,1197,1264,1447,1940,1672,1014,368,102,10,0,10685,1173,1121,1317,1690,2055,1696,958,379,234,62,0
2017,11,읍면동,경기도 성남시 분당구 이매1동,27172,2578,3613,3673,3843,5162,4127,2245,1263,569,96,3,13266,1329,1861,1883,1814,2413,2052,1123,573,194,24,0,13906,1249,1752,1790,2029,2749,2075,1122,690,375,72,3
2017,11,읍면동,경기도 성남시 분당구 이매2동,14468,1115,2027,2039,1474,2742,2348,1471,800,385,64,3,7103,606,1095,1058,651,1230,1184,747,375,142,15,0,7365,509,932,981,823,1512,1164,724,425,243,49,3
2017,11,읍면동,경기도 성남시 분당구 정자1동,31031,2233,3526,4695,5547,6047,4257,2302,1668,657,96,3,14593,1120,1762,2060,2481,2740,2188,1100,796,313,31,2,16438,1113,1764,2635,3066,3307,2069,1202,872,344,65,1
2017,11,읍면동,경기도 성남시 분당구 정자2동,17369,1218,1740,2261,3443,2936,2515,1459,1075,606,112,4,8184,665,922,1073,1752,1310,1221,643,401,166,30,1,9185,553,818,1188,1691,1626,1294,816,674,440,82,3
2017,11,읍면동,경기도 성남시 분당구 정자3동,16450,1533,2078,2276,2469,3154,2448,1158,808,456,70,0,7908,813,1044,1137,1182,1440,1200,559,340,173,20,0,8542,720,1034,1139,1287,1714,1248,599,468,283,50,0
2017,11,읍면동,경기도 성남시 분당구 정자동,21035,1827,2161,3297,4075,3567,2907,1872,928,345,54,2,10457,936,1089,1639,2126,1726,1429,915,451,133,13,0,10578,891,1072,1658,1949,1841,1478,957,477,212,41,2
2017,11,읍면동,경기도 성남시 분당구 판교동,24218,3466,3227,2523,3662,5158,3229,1717,846,335,51,4,11859,1771,1656,1283,1604,2562,1652,825,382,114,9,1,12359,1695,1571,1240,2058,2596,1577,892,464,221,42,3
2017,11,구,경기도 성남시 수정구 ,236780,17494,19779,33893,37708,39122,40581,27558,14950,4797,721,177,120130,8927,10232,17782,20086,20816,20455,13283,6720,1603,179,47,116650,8567,9547,16111,17622,18306,20126,14275,8230,3194,542,130
2017,11,읍면동,경기도 성남시 수정구 고등동,1815,97,62,221,279,236,375,320,166,46,13,0,940,46,28,126,151,137,194,151,84,18,5,0,875,51,34,95,128,99,181,169,82,28,8,0
2017,11,읍면동,경기도 성남시 수정구 단대동,16870,1433,1462,2327,2692,2735,2792,1924,1062,365,68,10,8372,741,790,1189,1400,1391,1352,883,473,135,15,3,8498,692,672,1138,1292,1344,1440,1041,589,230,53,7
2017,11,읍면동,경기도 성남시 수정구 복정동,12596,1203,774,2203,3633,2051,1229,925,410,132,30,6,6762,629,347,1154,2041,1259,629,436,215,41,9,2,5834,574,427,1049,1592,792,600,489,195,91,21,4
2017,11,읍면동,경기도 성남시 수정구 산성동,14400,960,1271,1924,2130,2546,2399,1735,1061,310,39,25,7432,518,666,1006,1166,1398,1240,816,487,116,10,9,6968,442,605,918,964,1148,1159,919,574,194,29,16
2017,11,읍면동,경기도 성남시 수정구 수진1동,13661,574,994,1777,1750,2236,2738,1983,1162,359,70,18,6991,295,535,950,1003,1194,1398,957,515,121,16,7,6670,279,459,827,747,1042,1340,1026,647,238,54,11
2017,11,읍면동,경기도 성남시 수정구 수진2동,17873,1107,1463,2613,2599,2809,3280,2292,1298,345,53,14,9020,553,799,1363,1401,1457,1607,1089,607,125,16,3,8853,554,664,1250,1198,1352,1673,1203,691,220,37,11
2017,11,읍면동,경기도 성남시 수정구 시흥동,3375,245,202,413,569,473,564,536,265,91,14,3,1755,136,106,225,309,270,267,273,132,34,3,0,1620,109,96,188,260,203,297,263,133,57,11,3
2017,11,읍면동,경기도 성남시 수정구 신촌동,4827,642,468,732,946,773,543,442,198,72,11,0,2526,335,248,441,501,426,266,200,84,22,3,0,2301,307,220,291,445,347,277,242,114,50,8,0
2017,11,읍면동,경기도 성남시 수정구 신흥1동,14279,650,947,2108,2111,2398,2762,1895,1041,299,50,18,7373,327,503,1146,1184,1336,1423,906,441,91,13,3,6906,323,444,962,927,1062,1339,989,600,208,37,15
2017,11,읍면동,경기도 성남시 수정구 신흥2동,12094,949,1197,1546,1789,2026,2185,1468,664,219,36,15,6137,464,622,814,910,1052,1120,739,329,76,6,5,5957,485,575,732,879,974,1065,729,335,143,30,10
2017,11,읍면동,경기도 성남시 수정구 신흥3동,11268,507,785,1742,1660,1853,2155,1452,846,225,37,6,5845,252,410,923,932,1048,1120,699,376,71,14,0,5423,255,375,819,728,805,1035,753,470,154,23,6
2017,11,읍면동,경기도 성남시 수정구 양지동,10450,761,1115,1371,1436,1826,1776,1178,721,230,31,5,5195,387,592,687,764,936,893,537,315,74,9,1,5255,374,523,684,672,890,883,641,406,156,22,4
2017,11,읍면동,경기도 성남시 수정구 위례동,39664,4692,3593,5305,7052,6507,6470,3736,1584,639,84,2,19557,2371,1780,2746,3380,3320,3140,1908,712,185,15,0,20107,2321,1813,2559,3672,3187,3330,1828,872,454,69,2
2017,11,읍면동,경기도 성남시 수정구 태평1동,17368,825,1138,2971,2842,2627,2988,2246,1281,394,46,10,8814,425,569,1496,1600,1433,1479,1074,581,143,13,1,8554,400,569,1475,1242,1194,1509,1172,700,251,33,9
2017,11,읍면동,경기도 성남시 수정구 태평2동,16287,912,1445,2480,2151,2790,2935,1973,1129,397,60,15,8236,505,753,1299,1168,1459,1487,930,487,128,14,6,8051,407,692,1181,983,1331,1448,1043,642,269,46,9
2017,11,읍면동,경기도 성남시 수정구 태평3동,14812,872,1266,2077,2084,2509,2767,1802,1024,352,44,15,7521,410,667,1106,1130,1301,1451,889,436,115,13,3,7291,462,599,971,954,1208,1316,913,588,237,31,12
2017,11,읍면동,경기도 성남시 수정구 태평4동,15141,1065,1597,2083,1985,2727,2623,1651,1038,322,35,15,7654,533,817,1111,1046,1399,1389,796,446,108,5,4,7487,532,780,972,939,1328,1234,855,592,214,30,11
2017,11,구,경기도 성남시 중원구 ,230668,17087,20688,32684,35481,38245,41036,26246,13652,4662,736,151,116772,8869,10610,17058,18617,20078,20702,12986,6135,1525,155,37,113896,8218,10078,15626,16864,18167,20334,13260,7517,3137,581,114
2017,11,읍면동,경기도 성남시 중원구 금광1동,8943,610,685,1199,1462,1428,1700,1082,551,170,28,28,4679,331,335,639,803,781,894,557,268,59,7,5,4264,279,350,560,659,647,806,525,283,111,21,23
2017,11,읍면동,경기도 성남시 중원구 금광2동,26945,1689,2460,4286,4014,4457,4686,3117,1628,519,78,11,13104,866,1179,2044,2016,2247,2303,1520,727,182,18,2,13841,823,1281,2242,1998,2210,2383,1597,901,337,60,9
2017,11,읍면동,경기도 성남시 중원구 도촌동,27781,3405,2868,3396,4930,4854,4070,2544,1164,457,92,1,13575,1735,1489,1745,2361,2472,1868,1216,523,150,16,0,14206,1670,1379,1651,2569,2382,2202,1328,641,307,76,1
2017,11,읍면동,경기도 성남시 중원구 상대원1동,27987,2094,2362,3902,4632,4729,4998,3169,1497,521,73,10,14483,1097,1211,2129,2499,2592,2544,1564,669,159,17,2,13504,997,1151,1773,2133,2137,2454,1605,828,362,56,8
2017,11,읍면동,경기도 성남시 중원구 상대원2동,15639,822,1282,2164,2037,2638,3219,1987,1085,334,61,10,8073,442,645,1166,1109,1439,1713,978,473,95,12,1,7566,380,637,998,928,1199,1506,1009,612,239,49,9
2017,11,읍면동,경기도 성남시 중원구 상대원3동,13946,839,1176,2019,1938,2300,2787,1691,853,291,44,8,7248,438,624,1077,1086,1217,1456,882,384,75,6,3,6698,401,552,942,852,1083,1331,809,469,216,38,5
2017,11,읍면동,경기도 성남시 중원구 성남동,32170,1868,2451,5007,5374,4866,5707,3883,2112,773,105,24,16537,945,1270,2622,2944,2607,2892,1977,983,275,15,7,15633,923,1181,2385,2430,2259,2815,1906,1129,498,90,17
2017,11,읍면동,경기도 성남시 중원구 은행1동,11961,912,1478,1707,1586,2240,1904,1184,680,231,36,3,5902,479,708,881,814,1127,959,549,308,70,6,1,6059,433,770,826,772,1113,945,635,372,161,30,2
2017,11,읍면동,경기도 성남시 중원구 은행2동,27239,1964,2701,3753,3751,4729,4691,3027,1893,621,92,17,13526,1040,1393,1965,2012,2384,2326,1385,791,205,22,3,13713,924,1308,1788,1739,2345,2365,1642,1102,416,70,14
2017,11,읍면동,경기도 성남시 중원구 중앙동,15783,1154,1115,1840,2430,2611,2967,2091,1121,355,66,33,8304,612,614,971,1271,1471,1632,1044,513,136,27,13,7479,542,501,869,1159,1140,1335,1047,608,219,39,20
2017,11,읍면동,경기도 성남시 중원구 하대원동,22274,1730,2110,3411,3327,3393,4307,2471,1068,390,61,6,11341,884,1142,1819,1702,1741,2115,1314,496,119,9,0,10933,846,968,1592,1625,1652,2192,1157,572,271,52,6
2017,11,시군,경기도 수원시 ,1202310,114631,133525,185840,196564,215149,188204,94332,50321,20473,3022,249,605702,59061,69287,97834,101150,107470,95296,46265,21932,6635,706,66,596608,55570,64238,88006,95414,107679,92908,48067,28389,13838,2316,183
2017,11,구,경기도 수원시 권선구 ,364418,36220,36950,54649,63229,62386,59134,29925,15001,5991,867,66,183745,18542,19339,28292,32778,31578,29636,14796,6640,1931,194,19,180673,17678,17611,26357,30451,30808,29498,15129,8361,4060,673,47
2017,11,읍면동,경기도 수원시 권선구 곡선동,29441,2306,2767,5970,6435,5294,4206,1437,664,312,47,3,15473,1133,1435,3113,3608,2829,2217,748,288,88,12,2,13968,1173,1332,2857,2827,2465,1989,689,376,224,35,1
2017,11,읍면동,경기도 수원시 권선구 구운동,27000,1965,2646,4378,3953,4485,5014,2623,1329,530,72,5,13644,1002,1336,2301,2129,2260,2497,1338,582,182,16,1,13356,963,1310,2077,1824,2225,2517,1285,747,348,56,4
2017,11,읍면동,경기도 수원시 권선구 권선1동,25163,1710,2180,4590,4695,4057,4401,2108,941,420,55,6,12751,865,1190,2299,2489,2044,2230,1080,414,127,11,2,12412,845,990,2291,2206,2013,2171,1028,527,293,44,4
2017,11,읍면동,경기도 수원시 권선구 권선2동,51738,6871,5975,7480,9596,9122,7679,3196,1205,518,92,4,25580,3535,3182,3814,4611,4390,3707,1634,531,155,19,2,26158,3336,2793,3666,4985,4732,3972,1562,674,363,73,2
2017,11,읍면동,경기도 수원시 권선구 금곡동,44713,5718,5322,5832,7386,8077,6951,2976,1633,731,86,1,22237,2984,2839,2990,3580,3946,3490,1457,683,251,17,0,22476,2734,2483,2842,3806,4131,3461,1519,950,480,69,1
2017,11,읍면동,경기도 수원시 권선구 서둔동,41233,3334,4032,6346,6683,6865,6927,4058,2133,740,107,8,20902,1729,2094,3283,3608,3550,3486,1986,915,227,22,2,20331,1605,1938,3063,3075,3315,3441,2072,1218,513,85,6
2017,11,읍면동,경기도 수원시 권선구 세류1동,10874,1051,728,1627,2059,1554,1889,1130,568,224,35,9,5477,567,391,826,1104,793,919,533,254,80,9,1,5397,484,337,801,955,761,970,597,314,144,26,8
2017,11,읍면동,경기도 수원시 권선구 세류2동,25770,1535,2042,4076,4243,4178,4669,2878,1523,537,83,6,13161,779,1083,2133,2375,2175,2315,1395,701,177,25,3,12609,756,959,1943,1868,2003,2354,1483,822,360,58,3
2017,11,읍면동,경기도 수원시 권선구 세류3동,23267,1522,2090,3358,3522,3955,4121,2671,1415,516,87,10,11643,708,1109,1776,1883,2058,1996,1263,646,182,22,0,11624,814,981,1582,1639,1897,2125,1408,769,334,65,10
