연도,월,행정구역구분명,행정구역명,남자 평균연령,여자 평균연령,평균연령
2017,10,읍면동,경기도 파주시 법원읍,45.8,49.6,47.6
2017,10,읍면동,경기도 파주시 운정1동,35.7,36.8,36.2
2017,10,읍면동,경기도 파주시 운정2동,35.3,37,36.2
2017,10,읍면동,경기도 파주시 운정3동,35.9,37.5,36.7
2017,10,읍면동,경기도 파주시 월롱면,38,40,38.7
2017,10,읍면동,경기도 파주시 장단출장소,47.7,47.8,47.7
2017,10,읍면동,경기도 파주시 적성면,43.7,46.7,45.2
2017,10,읍면동,경기도 파주시 조리읍,42.5,44.1,43.3
2017,10,읍면동,경기도 파주시 진동면,58.3,54.9,56.7
2017,10,읍면동,경기도 파주시 탄현면,43.4,46,44.6
2017,10,읍면동,경기도 파주시 파주읍,46.3,50.5,48.3
2017,10,읍면동,경기도 파주시 파평면,50.5,55,52.7
2017,10,시군,경기도 평택시 ,38.6,40.5,39.5
2017,10,읍면동,경기도 평택시 고덕면,40.7,43.2,41.9
2017,10,읍면동,경기도 평택시 비전1동,35.1,36.3,35.7
2017,10,읍면동,경기도 평택시 비전2동,36,37.6,36.8
2017,10,읍면동,경기도 평택시 서정동,39.8,42.4,41.1
2017,10,읍면동,경기도 평택시 서탄면,47.4,51.1,49.1
2017,10,읍면동,경기도 평택시 세교동,38.5,40.6,39.5
2017,10,읍면동,경기도 평택시 송북동,39.2,41.2,40.2
2017,10,읍면동,경기도 평택시 송탄동,37.5,38.4,37.9
2017,10,읍면동,경기도 평택시 신장1동,39.8,43.8,41.9
2017,10,읍면동,경기도 평택시 신장2동,46.2,50.7,48.5
2017,10,읍면동,경기도 평택시 신평동,40.6,42.7,41.7
2017,10,읍면동,경기도 평택시 안중읍,36.2,37.4,36.8
2017,10,읍면동,경기도 평택시 오성면,45.4,48.2,46.8
2017,10,읍면동,경기도 평택시 원평동,41.1,43.6,42.3
2017,10,읍면동,경기도 평택시 중앙동,37.3,39.3,38.3
2017,10,읍면동,경기도 평택시 지산동,38.3,40.4,39.3
2017,10,읍면동,경기도 평택시 진위면,42.8,45,43.8
2017,10,읍면동,경기도 평택시 청북읍,34.8,35.6,35.2
2017,10,읍면동,경기도 평택시 통복동,45.4,48.6,47
2017,10,읍면동,경기도 평택시 팽성읍,44.5,48.2,46.3
2017,10,읍면동,경기도 평택시 포승읍,38.6,39.5,39
2017,10,읍면동,경기도 평택시 현덕면,49.1,53.5,51.2
2017,10,시군,경기도 포천시 ,43,45.1,44
2017,10,읍면동,경기도 포천시 가산면,47.8,49.4,48.5
2017,10,읍면동,경기도 포천시 관인면,52.3,54.4,53.3
2017,10,읍면동,경기도 포천시 군내면,46,48.8,47.3
2017,10,읍면동,경기도 포천시 내촌면,48.8,51.3,49.9
2017,10,읍면동,경기도 포천시 선단동,42.2,44,43.1
2017,10,읍면동,경기도 포천시 소흘읍,39.7,41,40.3
2017,10,읍면동,경기도 포천시 신북면,43.3,45.4,44.3
2017,10,읍면동,경기도 포천시 영북면,44.7,48.7,46.6
2017,10,읍면동,경기도 포천시 영중면,48.5,51.4,49.9
2017,10,읍면동,경기도 포천시 이동면,42.2,46.4,44.2
2017,10,읍면동,경기도 포천시 일동면,44.2,47.9,46
2017,10,읍면동,경기도 포천시 창수면,50.8,55.5,52.9
2017,10,읍면동,경기도 포천시 포천동,40.2,42.9,41.5
2017,10,읍면동,경기도 포천시 화현면,47.2,49.3,48.2
2017,10,시군,경기도 하남시 ,39.2,40.5,39.8
2017,10,읍면동,경기도 하남시 감북동,45.6,48.2,46.8
2017,10,읍면동,경기도 하남시 덕풍1동,41.4,43.5,42.4
2017,10,읍면동,경기도 하남시 덕풍2동,42.1,44.5,43.3
2017,10,읍면동,경기도 하남시 덕풍3동,39.4,41.4,40.4
2017,10,읍면동,경기도 하남시 미사1동,35.3,36.5,35.9
2017,10,읍면동,경기도 하남시 미사2동,35,36.3,35.7
2017,10,읍면동,경기도 하남시 신장1동,41.9,44.5,43.2
2017,10,읍면동,경기도 하남시 신장2동,40.6,42,41.3
2017,10,읍면동,경기도 하남시 위례동,36.3,36.4,36.4
2017,10,읍면동,경기도 하남시 천현동,44.9,46.5,45.6
2017,10,읍면동,경기도 하남시 초이동,45.9,47.6,46.6
2017,10,읍면동,경기도 하남시 춘궁동,46.8,49.6,48
2017,10,읍면동,경기도 하남시 풍산동,36.8,37.6,37.2
2017,10,시군,경기도 화성시 ,35.9,36.6,36.3
2017,10,읍면동,경기도 화성시 기배동,35.9,36.9,36.4
2017,10,읍면동,경기도 화성시 남양읍,39,40.4,39.7
2017,10,읍면동,경기도 화성시 동탄1동,32.2,32.5,32.3
2017,10,읍면동,경기도 화성시 동탄2동,32.7,33.6,33.2
2017,10,읍면동,경기도 화성시 동탄3동,31.4,32.3,31.9
2017,10,읍면동,경기도 화성시 동탄4동,31.3,31.7,31.5
2017,10,읍면동,경기도 화성시 동탄면,33.2,33.7,33.4
2017,10,읍면동,경기도 화성시 마도면,46.3,49.6,47.7
2017,10,읍면동,경기도 화성시 매송면,44,46.9,45.4
2017,10,읍면동,경기도 화성시 반월동,32.9,33.3,33.1
2017,10,읍면동,경기도 화성시 병점1동,34.8,36.1,35.5
2017,10,읍면동,경기도 화성시 병점2동,33.5,35,34.3
2017,10,읍면동,경기도 화성시 봉담읍,36.4,37,36.7
2017,10,읍면동,경기도 화성시 비봉면,48.1,51.5,49.6
2017,10,읍면동,경기도 화성시 서신면,50.5,54.4,52.3
2017,10,읍면동,경기도 화성시 송산면,47.1,50.3,48.6
2017,10,읍면동,경기도 화성시 양감면,48.2,52.5,50
2017,10,읍면동,경기도 화성시 우정읍,43.5,46,44.7
2017,10,읍면동,경기도 화성시 장안면,46.9,50.3,48.4
2017,10,읍면동,경기도 화성시 정남면,44.8,47.9,46.1
2017,10,읍면동,경기도 화성시 진안동,35.2,36.1,35.6
2017,10,읍면동,경기도 화성시 팔탄면,46.4,49.9,47.8
2017,10,읍면동,경기도 화성시 향남읍,34.7,35.4,35
2017,10,읍면동,경기도 화성시 화산동,38.8,40.6,39.6
2017,09,도,경기도  ,38.8,40.5,39.7
2017,09,시군,경기도 가평군 ,45.9,48.6,47.2
2017,09,읍면동,경기도 가평군 가평읍,44.2,47,45.6
2017,09,읍면동,경기도 가평군 북면,50.8,54.7,52.7
2017,09,읍면동,경기도 가평군 상면,49.8,51.9,50.8
2017,09,읍면동,경기도 가평군 설악면,47,48.8,47.9
2017,09,읍면동,경기도 가평군 조종면,44.2,46.7,45.4
2017,09,읍면동,경기도 가평군 청평면,45.8,49,47.4
2017,09,시군,경기도 고양시 ,39.2,41.1,40.2
2017,09,구,경기도 고양시 덕양구 ,39.8,41.8,40.8
2017,09,읍면동,경기도 고양시 덕양구 고양동,40,42.1,41.1
2017,09,읍면동,경기도 고양시 덕양구 관산동,42.2,44.7,43.4
2017,09,읍면동,경기도 고양시 덕양구 능곡동,41.7,44.2,42.9
2017,09,읍면동,경기도 고양시 덕양구 대덕동,47.1,48.3,47.6
2017,09,읍면동,경기도 고양시 덕양구 성사1동,40.8,43.3,42.1
2017,09,읍면동,경기도 고양시 덕양구 성사2동,41.1,43.8,42.5
2017,09,읍면동,경기도 고양시 덕양구 신도동,40,42,41
2017,09,읍면동,경기도 고양시 덕양구 원신동,37.4,39.1,38.3
2017,09,읍면동,경기도 고양시 덕양구 주교동,42.4,45.6,43.9
2017,09,읍면동,경기도 고양시 덕양구 창릉동,39.5,40,39.7
2017,09,읍면동,경기도 고양시 덕양구 행신1동,39.3,41.3,40.3
2017,09,읍면동,경기도 고양시 덕양구 행신2동,38.3,40.5,39.4
2017,09,읍면동,경기도 고양시 덕양구 행신3동,39,41,40
2017,09,읍면동,경기도 고양시 덕양구 행주동,42.5,44.9,43.7
2017,09,읍면동,경기도 고양시 덕양구 화전동,43.4,45.6,44.4
2017,09,읍면동,경기도 고양시 덕양구 화정1동,39.9,41.8,40.9
2017,09,읍면동,경기도 고양시 덕양구 화정2동,37.4,39.3,38.4
2017,09,읍면동,경기도 고양시 덕양구 효자동,44.8,46.4,45.5
2017,09,읍면동,경기도 고양시 덕양구 흥도동,37.4,38.7,38.1
2017,09,구,경기도 고양시 일산동구 ,39,40.8,39.9
2017,09,읍면동,경기도 고양시 일산동구 고봉동,42.6,44.6,43.6
2017,09,읍면동,경기도 고양시 일산동구 마두1동,38.7,40.3,39.5
2017,09,읍면동,경기도 고양시 일산동구 마두2동,38.7,40.6,39.7
2017,09,읍면동,경기도 고양시 일산동구 백석1동,37.9,39.9,39
2017,09,읍면동,경기도 고양시 일산동구 백석2동,40.3,42.2,41.3
2017,09,읍면동,경기도 고양시 일산동구 식사동,36.4,37.3,36.9
2017,09,읍면동,경기도 고양시 일산동구 장항1동,47.8,48.1,48
2017,09,읍면동,경기도 고양시 일산동구 장항2동,40.1,40.9,40.5
2017,09,읍면동,경기도 고양시 일산동구 정발산동,39.2,41.3,40.3
2017,09,읍면동,경기도 고양시 일산동구 중산동,39.5,42.2,40.9
2017,09,읍면동,경기도 고양시 일산동구 풍산동,37.6,39.7,38.7
2017,09,구,경기도 고양시 일산서구 ,38.4,40.3,39.4
2017,09,읍면동,경기도 고양시 일산서구 대화동,39.2,41.2,40.3
2017,09,읍면동,경기도 고양시 일산서구 송산동,37.7,38.9,38.3
2017,09,읍면동,경기도 고양시 일산서구 송포동,39.1,40.5,39.8
2017,09,읍면동,경기도 고양시 일산서구 일산1동,38.8,40.6,39.7
2017,09,읍면동,경기도 고양시 일산서구 일산2동,41.3,43.1,42.2
2017,09,읍면동,경기도 고양시 일산서구 일산3동,36.7,38.2,37.5
2017,09,읍면동,경기도 고양시 일산서구 주엽1동,39,41.6,40.4
2017,09,읍면동,경기도 고양시 일산서구 주엽2동,39.8,42.5,41.2
2017,09,읍면동,경기도 고양시 일산서구 탄현동,36.8,39,37.9
2017,09,시군,경기도 과천시 ,39.7,42.4,41.1
2017,09,읍면동,경기도 과천시 갈현동,37.6,39.2,38.5
2017,09,읍면동,경기도 과천시 과천동,41.4,43.7,42.5
2017,09,읍면동,경기도 과천시 문원동,39.2,42.7,41
2017,09,읍면동,경기도 과천시 별양동,39.9,43.1,41.6
2017,09,읍면동,경기도 과천시 부림동,39.4,42.5,41
2017,09,읍면동,경기도 과천시 중앙동,41.2,44.2,42.7
2017,09,시군,경기도 광명시 ,38.9,41,39.9
2017,09,읍면동,경기도 광명시 광명1동,40.9,44.3,42.6
2017,09,읍면동,경기도 광명시 광명2동,42.8,45.1,44
2017,09,읍면동,경기도 광명시 광명3동,43.4,46,44.8
2017,09,읍면동,경기도 광명시 광명4동,42.1,44.3,43.2
2017,09,읍면동,경기도 광명시 광명5동,40.2,42.9,41.6
2017,09,읍면동,경기도 광명시 광명6동,40,41.4,40.7
2017,09,읍면동,경기도 광명시 광명7동,40.9,42.9,41.9
2017,09,읍면동,경기도 광명시 소하1동,37,38.8,37.9
2017,09,읍면동,경기도 광명시 소하2동,38.2,40.2,39.2
2017,09,읍면동,경기도 광명시 철산1동,37.2,38.7,38
2017,09,읍면동,경기도 광명시 철산2동,40.4,42.5,41.4
2017,09,읍면동,경기도 광명시 철산3동,37.3,38.8,38.1
2017,09,읍면동,경기도 광명시 철산4동,38.2,40.2,39.2
2017,09,읍면동,경기도 광명시 하안1동,37.3,38.8,38
2017,09,읍면동,경기도 광명시 하안2동,37.5,40.5,39
2017,09,읍면동,경기도 광명시 하안3동,38.3,42,40.2
2017,09,읍면동,경기도 광명시 하안4동,35.3,37.8,36.6
2017,09,읍면동,경기도 광명시 학온동,49.5,52.2,50.7
2017,09,시군,경기도 광주시 ,39.3,40.5,39.9
2017,09,읍면동,경기도 광주시 경안동,38.9,40.2,39.5
2017,09,읍면동,경기도 광주시 곤지암읍,42.1,43.4,42.7
2017,09,읍면동,경기도 광주시 광남동,38.5,39.3,38.9
2017,09,읍면동,경기도 광주시 남종면,52.5,54,53.2
2017,09,읍면동,경기도 광주시 남한산성면,46.3,47.8,47
2017,09,읍면동,경기도 광주시 도척면,44.5,46.9,45.6
2017,09,읍면동,경기도 광주시 송정동,39,40.1,39.5
2017,09,읍면동,경기도 광주시 오포읍,38,39.3,38.6
2017,09,읍면동,경기도 광주시 초월읍,39,40,39.5
2017,09,읍면동,경기도 광주시 퇴촌면,44.3,46.8,45.5
2017,09,시군,경기도 구리시 ,39.4,41,40.2
2017,09,읍면동,경기도 구리시 갈매동,37.8,38.9,38.3
2017,09,읍면동,경기도 구리시 교문1동,42.8,44.7,43.7
2017,09,읍면동,경기도 구리시 교문2동,38.2,39.6,38.9
2017,09,읍면동,경기도 구리시 동구동,37.8,39.6,38.7
2017,09,읍면동,경기도 구리시 수택1동,41.7,43.7,42.7
2017,09,읍면동,경기도 구리시 수택2동,41,43.1,42.1
2017,09,읍면동,경기도 구리시 수택3동,38.3,39.5,38.9
2017,09,읍면동,경기도 구리시 인창동,38.9,40.3,39.6
2017,09,시군,경기도 군포시 ,38.6,40.5,39.5
2017,09,읍면동,경기도 군포시 광정동,38.3,41.1,39.7
2017,09,읍면동,경기도 군포시 군포1동,40.1,41.9,41
2017,09,읍면동,경기도 군포시 군포2동,36.9,38.2,37.6
2017,09,읍면동,경기도 군포시 궁내동,36.6,38.5,37.6
2017,09,읍면동,경기도 군포시 금정동,41.3,42.9,42.1
2017,09,읍면동,경기도 군포시 대야동,39.6,41.1,40.3
2017,09,읍면동,경기도 군포시 산본1동,41.9,44.8,43.3
2017,09,읍면동,경기도 군포시 산본2동,37.8,39.6,38.7
2017,09,읍면동,경기도 군포시 수리동,39.8,41.8,40.8
2017,09,읍면동,경기도 군포시 오금동,36.9,38.8,37.9
2017,09,읍면동,경기도 군포시 재궁동,38.8,41.3,40.1
2017,09,시군,경기도 김포시 ,38.1,39.5,38.8
2017,09,읍면동,경기도 김포시 고촌읍,40.2,41.9,41
2017,09,읍면동,경기도 김포시 구래동,34.4,35.6,35
2017,09,읍면동,경기도 김포시 김포본동,39.1,40.6,39.9
2017,09,읍면동,경기도 김포시 대곶면,47.8,50.4,48.9
2017,09,읍면동,경기도 김포시 사우동,40,42.3,41.2
2017,09,읍면동,경기도 김포시 양촌읍,41.7,43.2,42.4
2017,09,읍면동,경기도 김포시 운양동,34.2,35.6,34.9
2017,09,읍면동,경기도 김포시 월곶면,49.4,52.9,51
2017,09,읍면동,경기도 김포시 장기동,34.4,35.6,35
2017,09,읍면동,경기도 김포시 장기본동,34.6,35.7,35.2
2017,09,읍면동,경기도 김포시 통진읍,41.6,43.8,42.6
2017,09,읍면동,경기도 김포시 풍무동,37.1,38.6,37.8
2017,09,읍면동,경기도 김포시 하성면,48,51.8,49.7
2017,09,시군,경기도 남양주시 ,39,40.6,39.8
2017,09,읍면동,경기도 남양주시 금곡동,43,45.7,44.3
2017,09,읍면동,경기도 남양주시 도농동,39.5,40.8,40.1
2017,09,읍면동,경기도 남양주시 별내동,36.9,38.1,37.5
2017,09,읍면동,경기도 남양주시 별내면,41.5,43.6,42.6
2017,09,읍면동,경기도 남양주시 수동면,45.6,49.8,47.6
2017,09,읍면동,경기도 남양주시 양정동,47.4,48.5,47.9
2017,09,읍면동,경기도 남양주시 오남읍,38.4,40.2,39.3
2017,09,읍면동,경기도 남양주시 와부읍,39.8,41.2,40.5
2017,09,읍면동,경기도 남양주시 조안면,47.2,48.7,47.9
2017,09,읍면동,경기도 남양주시 지금동,38.6,40.5,39.5
2017,09,읍면동,경기도 남양주시 진건읍,42.7,44.8,43.7
2017,09,읍면동,경기도 남양주시 진접읍,38.1,39.6,38.9
2017,09,읍면동,경기도 남양주시 퇴계원면,40.9,42.4,41.7
2017,09,읍면동,경기도 남양주시 평내동,37,38.5,37.8
2017,09,읍면동,경기도 남양주시 호평동,35.8,37.6,36.7
2017,09,읍면동,경기도 남양주시 화도읍,38.7,40.5,39.6
2017,09,읍면동,경기도 남양주시 화도읍동부출장소,39.6,41,40.3
2017,09,시군,경기도 동두천시 ,41.8,44.4,43.1
2017,09,읍면동,경기도 동두천시 보산동,45,50,47.6
2017,09,읍면동,경기도 동두천시 불현동,40.8,43,41.9
2017,09,읍면동,경기도 동두천시 상패동,47.3,50.6,48.9
2017,09,읍면동,경기도 동두천시 생연1동,43,45.7,44.3
2017,09,읍면동,경기도 동두천시 생연2동,41.6,45.2,43.4
2017,09,읍면동,경기도 동두천시 소요동,46.6,49.8,48.1
2017,09,읍면동,경기도 동두천시 송내동,37.6,39.8,38.7
2017,09,읍면동,경기도 동두천시 중앙동,48.3,53,50.6
2017,09,시군,경기도 부천시 ,39.5,41.3,40.4
2017,09,읍면동,경기도 부천시 고강1동,40.7,42.8,41.8
2017,09,읍면동,경기도 부천시 고강본동,40.9,43.2,42
2017,09,읍면동,경기도 부천시 괴안동,40.2,42.7,41.5
2017,09,읍면동,경기도 부천시 도당동,39.7,41.3,40.5
2017,09,읍면동,경기도 부천시 범박동,36.6,37.8,37.2
2017,09,읍면동,경기도 부천시 상1동,37.5,38.9,38.2
2017,09,읍면동,경기도 부천시 상2동,35.1,36.3,35.7
2017,09,읍면동,경기도 부천시 상3동,36.4,37.3,36.8
2017,09,읍면동,경기도 부천시 상동,40.7,42.6,41.6
2017,09,읍면동,경기도 부천시 성곡동,40,42,41
2017,09,읍면동,경기도 부천시 소사동,44.1,47.7,45.9
2017,09,읍면동,경기도 부천시 소사본3동,39.8,41.5,40.7
2017,09,읍면동,경기도 부천시 소사본동,42.5,44.3,43.4
2017,09,읍면동,경기도 부천시 송내1동,39.9,42,41
2017,09,읍면동,경기도 부천시 송내2동,38.9,41,39.9
2017,09,읍면동,경기도 부천시 신흥동,41,43,41.9
2017,09,읍면동,경기도 부천시 심곡1동,41.5,43.4,42.4
2017,09,읍면동,경기도 부천시 심곡2동,41.5,42.2,41.8
2017,09,읍면동,경기도 부천시 심곡3동,40.4,42.6,41.5
2017,09,읍면동,경기도 부천시 심곡본1동,42.4,44.5,43.4
2017,09,읍면동,경기도 부천시 심곡본동,42.4,45,43.7
2017,09,읍면동,경기도 부천시 약대동,38.1,39.4,38.7
2017,09,읍면동,경기도 부천시 역곡1동,40.3,41.9,41.1
2017,09,읍면동,경기도 부천시 역곡2동,39.6,41.7,40.7
2017,09,읍면동,경기도 부천시 역곡3동,41.4,43.6,42.5
2017,09,읍면동,경기도 부천시 오정동,39.1,41,40
2017,09,읍면동,경기도 부천시 원미1동,40.6,42.7,41.6
2017,09,읍면동,경기도 부천시 원미2동,42.5,44.1,43.3
2017,09,읍면동,경기도 부천시 원종1동,40.4,42.5,41.5
2017,09,읍면동,경기도 부천시 원종2동,39.2,41.4,40.3
2017,09,읍면동,경기도 부천시 중1동,37.7,38.8,38.3
2017,09,읍면동,경기도 부천시 중2동,38.6,40.3,39.5
2017,09,읍면동,경기도 부천시 중3동,38.6,40.4,39.5
2017,09,읍면동,경기도 부천시 중4동,38.2,40.4,39.3
2017,09,읍면동,경기도 부천시 중동,39,40.7,39.8
2017,09,읍면동,경기도 부천시 춘의동,40.5,43.3,41.9
2017,09,시군,경기도 성남시 ,39.5,41.2,40.4
2017,09,구,경기도 성남시 분당구 ,38.1,39.8,39
2017,09,읍면동,경기도 성남시 분당구 구미1동,38.5,40.2,39.4
2017,09,읍면동,경기도 성남시 분당구 구미동,40.1,42.3,41.2
2017,09,읍면동,경기도 성남시 분당구 금곡동,40.2,42.3,41.3
2017,09,읍면동,경기도 성남시 분당구 백현동,35.3,37,36.2
2017,09,읍면동,경기도 성남시 분당구 분당동,38.3,39.9,39.2
2017,09,읍면동,경기도 성남시 분당구 삼평동,36.1,37.6,36.9
2017,09,읍면동,경기도 성남시 분당구 서현1동,37.8,39.3,38.6
2017,09,읍면동,경기도 성남시 분당구 서현2동,37.7,39.4,38.6
2017,09,읍면동,경기도 성남시 분당구 수내1동,38.7,40.9,39.8
2017,09,읍면동,경기도 성남시 분당구 수내2동,36.6,37.8,37.2
2017,09,읍면동,경기도 성남시 분당구 수내3동,36,37.3,36.7
2017,09,읍면동,경기도 성남시 분당구 야탑1동,39.8,40.9,40.4
2017,09,읍면동,경기도 성남시 분당구 야탑2동,40.4,42.1,41.3
2017,09,읍면동,경기도 성남시 분당구 야탑3동,38.4,41,39.7
2017,09,읍면동,경기도 성남시 분당구 운중동,38,39,38.5
2017,09,읍면동,경기도 성남시 분당구 이매1동,37.8,39.4,38.6
2017,09,읍면동,경기도 성남시 분당구 이매2동,39.3,41.6,40.5
2017,09,읍면동,경기도 성남시 분당구 정자1동,39.3,39.3,39.3
2017,09,읍면동,경기도 성남시 분당구 정자2동,38.9,43,41
2017,09,읍면동,경기도 성남시 분당구 정자3동,37.7,39.9,38.8
2017,09,읍면동,경기도 성남시 분당구 정자동,37.9,39.1,38.5
2017,09,읍면동,경기도 성남시 분당구 판교동,35.4,36.7,36.1
2017,09,구,경기도 성남시 수정구 ,41,42.9,41.9
2017,09,읍면동,경기도 성남시 수정구 고등동,46.3,48.1,47.2
2017,09,읍면동,경기도 성남시 수정구 단대동,40.1,42.7,41.4
2017,09,읍면동,경기도 성남시 수정구 복정동,36.4,36.7,36.6
2017,09,읍면동,경기도 성남시 수정구 산성동,41.7,43.9,42.8
2017,09,읍면동,경기도 성남시 수정구 수진1동,44.4,47.5,45.9
2017,09,읍면동,경기도 성남시 수정구 수진2동,42.1,44.3,43.2
2017,09,읍면동,경기도 성남시 수정구 시흥동,43.5,46.3,44.9
2017,09,읍면동,경기도 성남시 수정구 신촌동,35.3,37.9,36.5
2017,09,읍면동,경기도 성남시 수정구 신흥1동,43.2,46,44.6
2017,09,읍면동,경기도 성남시 수정구 신흥2동,41.6,42.7,42.2
2017,09,읍면동,경기도 성남시 수정구 신흥3동,43.2,45.4,44.2
2017,09,읍면동,경기도 성남시 수정구 양지동,40.7,43,41.9
2017,09,읍면동,경기도 성남시 수정구 위례동,37.6,38.8,38.2
2017,09,읍면동,경기도 성남시 수정구 태평1동,42.6,44.5,43.5
2017,09,읍면동,경기도 성남시 수정구 태평2동,41.8,44.5,43.1
2017,09,읍면동,경기도 성남시 수정구 태평3동,42.3,44.3,43.3
2017,09,읍면동,경기도 성남시 수정구 태평4동,41,42.8,41.9
2017,09,구,경기도 성남시 중원구 ,40.8,42.6,41.7
2017,09,읍면동,경기도 성남시 중원구 금광1동,42.2,43.7,42.9
2017,09,읍면동,경기도 성남시 중원구 금광2동,41.2,42.3,41.8
2017,09,읍면동,경기도 성남시 중원구 도촌동,36.9,39,38
2017,09,읍면동,경기도 성남시 중원구 상대원1동,40.5,42.4,41.4
2017,09,읍면동,경기도 성남시 중원구 상대원2동,42.9,45.3,44.1
2017,09,읍면동,경기도 성남시 중원구 상대원3동,41.9,44,42.9
2017,09,읍면동,경기도 성남시 중원구 성남동,42,43.7,42.8
2017,09,읍면동,경기도 성남시 중원구 은행1동,39.3,41.1,40.2
2017,09,읍면동,경기도 성남시 중원구 은행2동,40.6,43.4,42
2017,09,읍면동,경기도 성남시 중원구 중앙동,43.1,44.7,43.9
2017,09,읍면동,경기도 성남시 중원구 하대원동,39.9,41.7,40.8
2017,09,시군,경기도 수원시 ,37.4,39.1,38.2
2017,09,구,경기도 수원시 권선구 ,37.6,39.3,38.4
2017,09,읍면동,경기도 수원시 권선구 곡선동,36.1,36.5,36.3
2017,09,읍면동,경기도 수원시 권선구 구운동,39.6,41.3,40.4
2017,09,읍면동,경기도 수원시 권선구 권선1동,38.8,40.1,39.4
2017,09,읍면동,경기도 수원시 권선구 권선2동,34.4,36.1,35.3
2017,09,읍면동,경기도 수원시 권선구 금곡동,35.9,37.9,36.9
2017,09,읍면동,경기도 수원시 권선구 서둔동,39.1,41.1,40.1
2017,09,읍면동,경기도 수원시 권선구 세류1동,39.1,41.7,40.4
2017,09,읍면동,경기도 수원시 권선구 세류2동,41.1,43.1,42.1
2017,09,읍면동,경기도 수원시 권선구 세류3동,41.1,43.1,42.1
2017,09,읍면동,경기도 수원시 권선구 입북동,36.4,37.1,36.8
2017,09,읍면동,경기도 수원시 권선구 평동,38.9,40.7,39.8
2017,09,읍면동,경기도 수원시 권선구 호매실동,35,36.7,35.9
2017,09,구,경기도 수원시 영통구 ,34.6,36,35.3
2017,09,읍면동,경기도 수원시 영통구 광교1동,33.6,34.1,33.9
2017,09,읍면동,경기도 수원시 영통구 광교2동,35,36.8,35.9
2017,09,읍면동,경기도 수원시 영통구 매탄1동,37,39.1,38.1
2017,09,읍면동,경기도 수원시 영통구 매탄2동,38.3,40.1,39.2
2017,09,읍면동,경기도 수원시 영통구 매탄3동,34.8,36.1,35.4
2017,09,읍면동,경기도 수원시 영통구 매탄4동,36.5,38.8,37.7
2017,09,읍면동,경기도 수원시 영통구 영통1동,34.2,35.6,34.9
2017,09,읍면동,경기도 수원시 영통구 영통2동,33.6,34.8,34.2
2017,09,읍면동,경기도 수원시 영통구 원천동,34.5,36.1,35.3
2017,09,읍면동,경기도 수원시 영통구 태장동,33.8,34.9,34.3
2017,09,구,경기도 수원시 장안구 ,38.3,40.5,39.4
2017,09,읍면동,경기도 수원시 장안구 송죽동,39.5,41.4,40.5
2017,09,읍면동,경기도 수원시 장안구 연무동,42.8,46.6,44.7
2017,09,읍면동,경기도 수원시 장안구 영화동,43.4,45.2,44.3
2017,09,읍면동,경기도 수원시 장안구 율천동,35.4,38,36.6
2017,09,읍면동,경기도 수원시 장안구 정자1동,37.1,39.3,38.2
2017,09,읍면동,경기도 수원시 장안구 정자2동,38.5,40.7,39.6
2017,09,읍면동,경기도 수원시 장안구 정자3동,34.8,35.8,35.3
2017,09,읍면동,경기도 수원시 장안구 조원1동,39.8,42.3,41.1
2017,09,읍면동,경기도 수원시 장안구 조원2동,38.3,40.4,39.4
2017,09,읍면동,경기도 수원시 장안구 파장동,40.1,42.7,41.4
2017,09,구,경기도 수원시 팔달구 ,40.4,42.4,41.4
2017,09,읍면동,경기도 수원시 팔달구 고등동,44.2,46.2,45.2
2017,09,읍면동,경기도 수원시 팔달구 매교동,44.3,46.9,45.6
2017,09,읍면동,경기도 수원시 팔달구 매산동,42.8,43.7,43.2
2017,09,읍면동,경기도 수원시 팔달구 우만1동,40.1,43.6,41.9
2017,09,읍면동,경기도 수원시 팔달구 우만2동,35.9,38.9,37.4
2017,09,읍면동,경기도 수원시 팔달구 인계동,38.8,40.3,39.5
2017,09,읍면동,경기도 수원시 팔달구 지동,44.1,47.4,45.7
2017,09,읍면동,경기도 수원시 팔달구 행궁동,47.4,49.8,48.5
2017,09,읍면동,경기도 수원시 팔달구 화서1동,40.3,42.1,41.2
2017,09,읍면동,경기도 수원시 팔달구 화서2동,37.3,38.8,38.1
2017,09,시군,경기도 시흥시 ,37.8,38.7,38.2
2017,09,읍면동,경기도 시흥시 과림동,51.8,52.9,52.2
2017,09,읍면동,경기도 시흥시 군자동,38.5,40.2,39.3
2017,09,읍면동,경기도 시흥시 능곡동,37.3,38.6,37.9
2017,09,읍면동,경기도 시흥시 대야동,40.6,42.3,41.4
2017,09,읍면동,경기도 시흥시 매화동,40.5,42.1,41.3
2017,09,읍면동,경기도 시흥시 목감동,37.8,38.9,38.3
2017,09,읍면동,경기도 시흥시 신천동,39.9,41.4,40.6
2017,09,읍면동,경기도 시흥시 신현동,42.3,43.6,42.9
2017,09,읍면동,경기도 시흥시 연성동,37.1,38.1,37.6
2017,09,읍면동,경기도 시흥시 월곶동,38.1,38.9,38.5
2017,09,읍면동,경기도 시흥시 은행동,37.3,38.8,38
2017,09,읍면동,경기도 시흥시 장곡동,34.2,34.9,34.5
2017,09,읍면동,경기도 시흥시 정왕1동,38.3,37.9,38.2
2017,09,읍면동,경기도 시흥시 정왕2동,35.6,36.5,36
2017,09,읍면동,경기도 시흥시 정왕3동,37.9,38,37.9
